"ID","ItemType","Name","Weight","Model","Inventory","Script","Organic","Respawn"
"T_SkyCom_Var_Bl1CodSalt","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Dri","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1DriRea","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Empty","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Fish","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Flour","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Food1","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Food2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Food3","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Food4","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Food5","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Honey","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Hunter","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Ing","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Loot1","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Loot2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Mead","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Salt","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Scroll1","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Scroll2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Scroll3","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Scroll4","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Torch","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Wpn1","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Wpn2","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Wpn3","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Wpn4","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl1Wpn5","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_01.nif","","","No","No"
"T_SkyCom_Var_Bl2Arrow1","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl2Band1","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl2Band2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl2CodSalt","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Dri","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2DriRea","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl2Drug","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Empty","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Fish","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Honey","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Ing","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl2Salt","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_Bl3CodSalt","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Empty","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Fish","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Flour","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Food1","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Food2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Food3","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Food4","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Food5","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Honey","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Hunter","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Ing","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Loot1","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Loot2","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Mead","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Torch","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Wpn1","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Wpn2","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Wpn3","Container","Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Wpn4","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_Bl3Wpn5","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_03.nif","","","No","No"
"T_SkyCom_Var_BlFl1Dri","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","Float","No","No"
"T_SkyCom_Var_BlFl1Empty","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","Float","No","No"
"T_SkyCom_Var_BlFl1Ing","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","Float","No","No"
"T_SkyCom_Var_BlFl1Loot","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_01.nif","","Float","No","No"
"T_SkyCom_Var_BlFl2Flour","Container","Barrel","75.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_BlFl2Food","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_BlFl2Fur","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_BlFl2Grain","Container","Barrel","50.00","Sky\o\Sky_Cont_Barrel_02.nif","","","No","No"
"T_SkyCom_Var_BlFl2Loot","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_02.nif","","Float","No","No"
"T_SkyCom_Var_BlFl3Dri","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","Float","No","No"
"T_SkyCom_Var_BlFl3Empty","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","Float","No","No"
"T_SkyCom_Var_BlFl3Ing","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","Float","No","No"
"T_SkyCom_Var_BlFl3Loot","Container","Floating Barrel","200.00","Sky\o\Sky_Cont_Barrel_03.nif","","Float","No","No"
"T_SkyCom_Var_Cr1Arm","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band5","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Band6","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Clt","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Food","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Hunter1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Hunter2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1OreSilv","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Silverw","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Wpn1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Wpn2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Wpn3","Container","Crate","250.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr1Wpn4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","","No","No"
"T_SkyCom_Var_Cr2Alchem","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Arm1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Arrow","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Clt","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Drink","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Ebony","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Fish","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Food1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Food2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Food3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Food4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2G","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Mead1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Mead2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Miner","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc5","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Msc6","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2OreSilv","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Wpn1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Wpn2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr2Wpn3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_02.nif","","","No","No"
"T_SkyCom_Var_Cr3Arm1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_03.nif","","","No","No"
"T_SkyCom_Var_Cr3Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_03.nif","","","No","No"
"T_SkyCom_Var_Cr3Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_03.nif","","","No","No"
"T_SkyCom_Var_Cr3Wpn1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_03.nif","","","No","No"
"T_SkyCom_Var_Cr3Wpn2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_03.nif","","","No","No"
"T_SkyCom_Var_Cr4Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_04.nif","","","No","No"
"T_SkyCom_Var_Cr4Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_04.nif","","","No","No"
"T_SkyCom_Var_Cr5Band1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Band2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Chpfood","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5MeatBeef","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Milk","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5OreSilv","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr5Pos","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_05.nif","","","No","No"
"T_SkyCom_Var_Cr6Band1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Band2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Chpfood","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Ing","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Meatbeef","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Milk","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Pos","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Tool1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr6Tool2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_06.nif","","","No","No"
"T_SkyCom_Var_Cr7Arrow1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Band1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Band2","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Ceramic","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Dri1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Empty","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Hide","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Honey","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Hunter","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Ing","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Ivory","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Kitchen","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Pillow","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Pos","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Tool","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Torch","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr7Wpn1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_07.nif","","","No","No"
"T_SkyCom_Var_Cr8Band1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Band2","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Ceramic","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Dri1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Empty","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Hide","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Ing","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Ivory","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Kitchen","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Pillow","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Pos","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Salt","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Tool","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Torch","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr8Wpn1","Container","Crate","0.00","Sky\o\Sky_Cont_Crate_08.nif","","","No","No"
"T_SkyCom_Var_Cr9Alchem","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Arm1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Arrow","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Ceramic","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Clt","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Dri","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Ebony","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Empty","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Fish","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Food1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Food2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Food3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Food4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9G","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Mead1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Mead2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Miner","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc4","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc5","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Msc6","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9OreSilv","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Wpn1","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Wpn2","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_Cr9Wpn3","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_09.nif","","","No","No"
"T_SkyCom_Var_CrFl1G","Container","Crate","200.00","Sky\o\Sky_Cont_Crate_01.nif","","Float","No","No"
"T_SkyCom_Var_Sk1Arm","Container","Sack","200.00","Sky\o\Sky_Cont_Sack_01_03.nif","","","No","No"
"T_SkyCom_Var_Sk1Empty","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_01.nif","","","No","No"
"T_SkyCom_Var_Sk1Food","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_01.nif","","","No","No"
"T_SkyCom_Var_Sk2Empty","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Food1","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Food2","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Fur","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Ing1","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Ing2","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Ing3","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Ing4","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Ing5","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk2Salt","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_02.nif","","","No","No"
"T_SkyCom_Var_Sk3Empty","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_03.nif","","","No","No"
"T_SkyCom_Var_Sk3Food","Container","Sack","50.00","Sky\o\Sky_Cont_Sack_01_03.nif","","","No","No"
"T_SkyCom_Var_Sk3G015","Container","Cloth Sack","50.00","Sky\o\Sky_Cont_Sack_01_03.nif","","","No","No"
